gpu,bench,batch_size,fail,n,ngpu,perf,sem%,std%,peak_memory,score,weight
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000002,1,1,4,nan,nan%,nan%,5757,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000002,1,1,4,nan,nan%,nan%,2795,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000032,1,1,4,nan,nan%,nan%,5807,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000004,1,1,4,nan,nan%,nan%,2769,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000064,1,1,4,nan,nan%,nan%,5757,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000008,1,1,4,nan,nan%,nan%,13541,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000001,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000001,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000002,1,1,1,nan,nan%,nan%,1589,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000002,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000004,1,1,1,nan,nan%,nan%,1425,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000064,1,1,1,nan,nan%,nan%,1117,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-single,000000008,1,1,1,nan,nan%,nan%,691,nan,1.00
Tesla-V100-SXM2-32GB-LS,whisper,000000300,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,whisper,000000304,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,whisper,000000320,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,whisper,000000384,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
